id,video,transcription
102,https://drive.google.com/file/d/1etsHQdM46Ah4UsNm8uyIL08w4otU9slH/view?usp=sharing,"Workout di rumah, kongga ada hasilnya, apa harus tentar Jinya? YAH! Salah! Hasil itu bukan tergantung tempat latian, tapi tergantung dari progres latian. Karena tiyat-platiian itu harus nambah-baban. Kamu kemana sekolah berapa kilo? Lupa! Gimana mau progres kalau lupa? Untung ada berfit, Workout Lock app, yang selalu ingetin beban ku berapa, repetisi udah berapa. Terus bisa di planning nih hari ini mau workout apa? Setting go weekly, app exercise, jadi kayak milik menunik. Terus bisa cahat berapa set, berapa beban. Jadi kita bisa dengan muda track progres kita. Trend feed, cara dari kemana sih? Walaupun semua ini video-video dari top creator terpersaya. Ajaynya, Bernfield juga bisa bikin program alaran gabu kita. Kayak personal trainer beribadi agesi Bernfield, ada beginner, strength, hyper trophy, favorit banget karena dari awal udah ditanyain kemampuan kita seperti beban awal. Jadi nanti Bernfield bakal bikin program latian sesuai kemampuan kita yang awal. Sampai hari ini, sampai minggu-minggu berikutnya. Dan juga dicatutin program grese-nya sama Bernfield. Aku sukannya di Bernfield ternyata juga banyak dirakan gerakan orang lain. Aku belum tau loh. Terus ada beberapa gerakan di jing juga. Jadi ini benefit banget buat kalian yang jing. Biar kalian kalau di jim, gak ngapil, karena bingung mau gerakan apa-nek. Terus gerakan yang homework of friendly juga banyak kok. Yung buruan download Bernfield di app star dan play star."
103,https://drive.google.com/file/d/1RzNIT_4ZJl3hw41qI8aSdyQdqsaTApKk/view?usp=sharing,"Sedikit tips buat kalian yang pengen unlock masal apetama, tapi belum bisa bisa Toba ikutin 2 cara simpel versi kuni Yang pertama, rupti dilatian pulak pakai beban dan dipsepak pakai beban Nah, kalau udah punya kekuatannya, bisa lanjut ke cara kedua nih Itu berguru sama anak atau kos keli scenik yang udah bisa masal ap Kalau udah ada kekuatannya, begitu udah mereka masal ap Dan dikasih tips teknik ya gimana? Aku jaman lasu bisa saat itu juga Udah sih itu aja, gampang kau guys buat unlock tuh Yang susah, tapi seru itu rapiin form masal apnya Tapi tuh russantar lah ya, yang penting unlock dulu aja Gimana? Tepari ga buat latian masalah, coba komen di bawah ya Atau kalau kalian ada yang udah bisa masalah dan punya cara lain Girdusya masalah juga, komen di bawah juga Cerevi video ini kau benar-benar fahat, stay heart"
104,https://drive.google.com/file/d/1AEpkz8RUfM_2XjSY-nKsXqK7CJH0caOR/view?usp=sharing,Terima kasih kembali ke depan. Terima kasih kembali ke depan. Terima kasih kembali ke depan. Terima kasih kembali ke depan.
105,https://drive.google.com/file/d/1ko19DG40GCqyfPWK7jXtkKMMFhtvHCKr/view?usp=drive_link,"Sebenernya, kalian ngelakuin rose atau naret karetnya karena, benar kalian kayak gini 8-12 kali atau sekuatnya aja dapat berapa. Terus landut sangkutin karetnya di atas pintu kayak gini dan lakuin pudau 8-12 kali atau sekuatnya aja dapatnya berapa. Terus lancut naret karetnya karena muka kalian kayak gini atau face pul 8-12 kali atau sekuatnya aja dapat berapa. Dan ditutup dengan injek karetnya dan lakuin hammer curse kayak gini buat lati-lati otot bicep kalian 8-12 kali atau sekuatnya aja dapatnya berapa. Ini tuh udah termasuk, latihan punggung di rumah atau di kos aja kayak gini, pecep banget buat kalian yang pengen mulai latihan otot punggung tapi gak punya spes yang terlalu labor. Ananti kalau udah bisa rutin dan lancar, kalian bisa mulai upgrade war outnya nih. Misalkan dengan beritian pull up yang bisa dipasang dipintu. Kalau mau reklam dasinya, komentar aja mau atau tihan pull up atau apa-apa pun lah. Deku kedimingin tinggal ke DM kaliannya. Atau bisa juga bikin tiang pull up kalau ada spes yang di rumah kalian. Atau bisa langsung pergi ke jibut latihan punggung yang lebih berat. Diti kalau kalian mau reklam dan si karet atau matras atau kalian mau dumbbell atau apa pun lah. Komentar aja mau atau karet atau matras atau dumbbell nanti aku kedimingin linknya ke DM kaliannya. Share video ini kalau berapa-apa pun follow buat tips, tips, menarik lainnya dan stay hot."
106,https://drive.google.com/file/d/17er5r8aKyE_DU1IgUXOPi2r6PigAXONS/view?usp=sharing,sekarang ngakat galon yang gampang dan aman buat inggal ngalian dari bawah ke atas pangga sana ya cara yang ga mau banget ya pertama kalian turunin kakit kalian ke bawah ini lututnya di lantai terus habis itu kalian pegang galonnya gini pakai tangan-karan kalian dan arain ke paha-karan kalianan jadi gini set ah habis itu 3 pegang bawah galonnya terus angkat ah dengan cara gini itu kalian pakai otot kaki kalian ya bukan pakai gini gini gini besok kalian tinggal nah ya tanggal pelan-pelan gini nah terus kalau kalian mau nurunin galonnya itu juga gampang-gampang cara gini sama nurunin di depan kamar kursi ini ya udah 3 taro kaki anang di depan kaki kiri di belakang terus turun gini terus galonnya taro di paha karena kalian terus arain ke sampai gini ah kamu ngomong kan ya sebenarnya cara lain juga misalkan karena jongkok gini ya itu pegang galonnya dan angkat itu juga aman atau cara lainnya juga kayak gaya lanjut gini terus pegang terus angkat gini itu juga aman karena semua gerakan tadi itu sama-sama pakai petalkan kalian yang penting jalan gini yang angkatnya kayak gini itu aduh itu baga banget buat tinggal kalian tapi kalian kesepe tetap atau apa gitu nyari ngayak banget kok ya oke share video gue ngomong faat tetap semangat dan stay hot
107,https://www.instagram.com/reel/DLuZNKOzFQ_/?igsh=M284bXZ6a3ppZHF5,"Jadi di perjalanan one million journey edisi Tour de Asean ini, kita melewati Thailand. Dan kita mampir ke pabrik Furukawa Battery untuk silaturahmi dan sekalian ganti aki di salah satu mobil kita ini. Di Thailand, kita bertemu dengan Kawamura-san, selaku deputy of managing director Furukawa Battery Thailand. Nah, jadi kita udah bersama Mr Kawa-san, ya dari Furukawa Battery Thailand, beliau ini adalah vice president dari Furukawa Battery, Hello Mr. Kawa-san. Di sini juga kita diajak untuk melihat bagaimana Furukawa Battery dibuat dari pabriknya langsung. Meskipun, nggak bisa direkam, kita bisa liat langsung bagaimana Furukawa Battery itu dibuat dengan standar yang tinggi. Jadi tadi kita baru masuk ke dalam pabriknya, kita melihat proses bagaimana sebuah. Nah, setelah silaturahmi, komunikasi sampai ganti aki mobil kita, akhirnya kita berpamitan untuk kembali melanjukan perjalanan tour de asean. Rasanya tenang sekali ya kalau kita perjalanan jauh, menggunakan aki yang sudah dipercaya lebih dari 100 tahun, dan bisa punya pabrik di jepang, thailand, dan Indonesia. Itu dikarenakan Furukawa Battery itu konsisten bangun kualitas, bukan hanya jual produk, makanya bisa bertubuh besar seperti sekarang."
108,https://drive.google.com/file/d/1PMDBY0C5oekMhFDm2KcR2jLjdgonZ2Bi/view?usp=sharing,"sebenernya, kalian ngelakuin bodi wix quad sambil dital di posisi bawah kayak igini sebut dar 8-12 kali atau sekuatnya jalan tidak peterapa terus lanjut, lakuin rik first lanjut sambil ditalan di posisi bawah kayak igini juga 8-12 kali atau sekuatnya aja dapat berapa lanjut, turun ke lantai buat ngelakuin glut beris sambil ditalan sebut dariposisi atas kayak igini 8-12 kali atau sekuatnya jalan tidak dapat berapa dan di tutup dengan gigi-gigi, pakai hanyok lagi igini atau calf resist buat ngelakuin atau tiba-tiba sekali, gue selatik asyik banget dan kalian 8-12 kali atau sekuatnya jalan tidak dapat berapa itu udah termasuk war oh di rumah atau di kos aja yang tolong banget buat kalian yang pengen mulai latian kaki tapi tidak punya alat sama sekali nana di kalau udah bisa routine, kalian bisa nabung pelampilan buat beli damber kayak igini atau karret kayak igini biar latiannya jadi lebih menantang kalau kalian mau rekommendasi damber, toko karret, komen aja mau atau damber atau karret atau apa pun lah, nanti aku kirimin linknya ke DM kalian udah mulai dulu aja war oh di rumah atau di kos kayak igini karena kita bisa mulai tanpa alat sama sekali ya jadi tidak alat sama lagi ya, oke, siap di di kolom varan, tetap semangat dan stehar"
109,https://drive.google.com/file/d/1ElvqnnKfMLU8pZyKKs_CMxwGts2O770v/view?usp=sharing,"Sebenernya, kalian ngalakkan OST-608 kayak gini dengan posisi kaki deket sama tiyang kayak gini 8 sampai 12 kali. Dan mulai ating yang glandungan di tiyang Pula Pek kayak gini sekolahnya aja dengan target 15-20 take. Itu sudah temasur 2 langkah awal menunjuk Pula Pula Pertama kalian. Udah kalian fokus 2 jah ke 2 gerengan tadi kalau misalnya kalian pemula dan pengen banget bisa Pula Pula Pek. Atau kalau menitemalatan ini pun juga nggak apa-apa ini juga oke. Hanat di kalau 2 gerengan tadi itu dalam cara kalian bisa upgrade World of Nyan. Seharkan jawing kaki yang gini dalam kaki OST-608 sampai kalian bisa lapan sampai 12 kali. Set sama upgrade glandungan kalian dengan Nike Turunin bahunya kayak gini nih. Atau biasanya disebut dengan skap Pula Pula Pula P. Sering sering aja lakukan gerengan tadi dan nggak lama lagi kalian bakal semakin deket ke Pula Pertama kalian. Kalau kalian ada semakin deket sama Pula Pertama kalian bisa lanjut latihan negatif Pula Pek kayak gini ya. Tapi itu nanti aja, setelah kalian mastering OST-608 sama glandungan di tiyang Pula P. Oke, kalau udah me виде dengan T�-Tit Sur ot lainnya, share optimistican 2äre at, enough,ế"
110,https://www.instagram.com/reel/DJ835krx3c5/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Emang boleh gabung otot biceps dan otot triceps di waktu yang sama? Unicoloris. Otot biceps dan otot triceps adalah otot yang bersifat belau anang karena otot biceps menarik tangan lebih tekat ke tubuh lalu otot triceps meluruskan ataupun jauhkan tangan dari tubuh yang dikenal dengan istilah otot antagonis. Contoh lahir untuk otot antagonis adalah otot dada dan punggung atau pahad pan dan pahad black. Walaupun masih baning orang percaya, otot antagonis tidak boleh digabung karena katanya bisa membuat otot cepat lah atau menibapkan cadara. Faktanya kamu bisa gabung otot belau anang alias gabung otot biceps dan otot triceps di waktu yang sama tanpa adak effekt negatif. Jujud untuk pemula sangat diancurkan untuk mulai dengan program latihan yang melakis luruh tubuh di waktu yang sama yang dikenal sebagai full body workout yang jelas gabung otot belau anang. Seharusnya di tahun 2005 semua orang sudah paham tidak boleh gabung otot biceps dan otot biceps adalah hoax. So kalau kamu masih punya temen yang percaya ini, tolong kira yang video ini kediakan."
111,https://www.instagram.com/reel/DGu41vfRlg-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Kapan waktu paling tepat untuk lah raga dalam bulan puasa? Unitoralis. Menurut saya ada dua waktu yang paling cocok yang perkamah sekitar jam 5 sore sebelum buka. Jadi kamu langsung bisa minum dan makan setlah nejim dan malem kamu punya waktu untuk keluarga dan doang. Sebaiknya dorasi latihannya pendek paling 45-60 m. Lalu jangan tahu ipaksa kurang lebih maksimal 70-80% dari intensitas biasa. Kedua setlah buka jadi pas kamu buka kamu hanya minum air, Lalu makan yang ringan saja yang cepat di cernas seperti kurma atau pisak. Sebaiknya kamu tidak konsumsi protein selain amino atau wai yang cepat di cernas Karena sumba protein seperti telur atau ayam dan lain-lain. Luma yang lama di cernas, yang gak bisa mengganggu saat latihan. Setlah milerikan ini kamu langsung bisa olah raga sama seperti sebelumnya latihan dengan dorasi 45-60 m. Di waktu ini kamu bisa latihan lebih intens, Kan kamu kan minum dan makan setihan, Hingga resiko di hidasi jao lebih kecil."
112,https://www.instagram.com/reel/DEhTARAyJyw/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Kamu tau nggak sekitar 90% orang yang membuat resolusi tahun baru untuk hidup lebih sehat, akan jaga. Simpelnya karena cara tidak tepat, daripada kamu mulai makan makanan yang hampar yang tidak enak yang membuat kamu menyerak dalam berapa minggu, lebih baik mulai dengan step-step yang kecil berikutin. Pertama mengurangi asupan gula dari makanan dan minuman. Beli fariasi yang lesh juga atau lebih bagus ganti gula pasia dengan stevia yang rasanya manis, tapi nol.kalori dan nol.gula. Kedua olahraga secara rutin minimal 2-3 kali seminggu, sebesar mungkin jangan hanya kadi, tapi utamakan latian beban mau digim atau di rumah dengan berapa dan alat seadanya, selama 15-30 m. di rumah kalau digim 30-50 m. Ketiga saat makan pastikan selalu ada protein dari telur, ada ayam ikan atau tempi sekitar 20-30 gram protein permi. Karena protein adalah makhlantis yang paling menganjangkan lalu membantu untuk mempertahankan naik menambah masa otot yang sangat penting untuk kesehatan tulang dan metabolis. Klihatan seperti hal kecil ini tidak bisa ubah apa-apa, tapi jangan salah kalau kamu bisa praktikan 3 tips simpel ini selama satu tahun kamu akan kaget dengan hasilnya."
113,https://www.instagram.com/reel/DA-sMIEyXtI/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Ini cara bentuk balamu di rumah tanpa alat, unitori, gerakan perama lanje, selain pahadah panam belakang, kamu juga melatih kesi imbakan tubuh. Selanjutnya gerakan yang sangat basic tapi efektif pushup untuk kuatkan auto-dada bahu dan triceps, kalau gerakan ini telah lo susah, lakukan variasi ini pushup. Balik-lai ke auto-kaki dengan squat, karena auto-kaki adalah auto-tampal yang besar dan kuat, jadi kita lakukan 2 gerak. Lalu gerakan plank untuk melatih auto-trot, biasanya gerakan ini lebih terasa dan nyaman dibandingkan sita. Gerakan superman untuk pinggang, ini sangat bagus untuk kalian yang duduk sepanjang hari dan suka sakit pinggang. Untuk pungung rose, kalian bisa pakai apa aja yang ada di rumah, botol air atau rancel diisi buku, lalu gerakan terakhir, biasseps curls, untuk melatih auto-biasa. Jatual Latian untuk Homeworkout ini ada di caption, so check it out. Intinya kamu tidak punya alasan untuk tidak olah raga, workout ini hanya butuh 15-20 minit."
114,https://www.instagram.com/reel/DGsQvfWxMt6/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"kalau kalian di bulan poasa ini si buker jatoh sekolah dan pas pulang, bedanya udah capek, tapi tetep pengen workout meninggal kalian, stresi ini bedan kalian, biar kakaku dan aku kursi tahun ini beberapa gerakannya gerakan pertama, cobra pose ini bagus banget buat stresi yang tulang belakang kalian terutama yang bagian bawah tanpa posisi ini sekitar 60 detik ya gerakan kedua, tadpos gerakan ini bagus banget buat ngurusin tulang punggung kalian lagi kalau kalian yang kegiatannya duduk serian lanjut ke gerakan ketiga yang itu cat and cow ini bagus banget buat ngatih mobilitas punggung kalian lakuin ini selama napa detik juga ya gerakan selanjutnya 1990 ini bagus banget buat ngatih mobilitas lower body kalian biar kakaku dan gak ngapang pegel lanjut ke gerakannya gak susah tapi seru nih namanya kamer pose posisiin tangan sampe baga kaki kalian gini ya dan tanpa posisi ini selama 60 detik kalau bisa di kalbut detik juga gak apa-apa sih terus cobainnya gerakan The World's Creative Strets atau stresi terbaik di dunia lakuin ini kanan dan kiri berkantian ya nah buat penutup, kalian bisa ngelakuin plan kayak gini nih buat number quad core atau otot protot kalian tanpa posisi ini sekitar 30-60 detik ya gerakan gerakan ini bagus banget buat cooling down beradan kalian setelah aktivitas serian terus bisa bantu bikin badan kalian lentur dan gak ngakuk ternyata bisa sedikit bantu meningkatkan kualitas hidur kalian karena adrenalnya doktor untus telah cooling down tadi kebanyakan ini ketika lagi gak sempat or out ya beradan kalian tetap terlati di bulan poasa ini ya slap semangat dan stay hard"
115,https://www.instagram.com/reel/DNFODaKy1Us/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Tejualan dunia foli. Selepas ini, saya akan beritahu. Saya akan beritahu. Saya akan beritahu. Saya akan beritahu."
116,https://www.instagram.com/reel/DMh3m5rvW3x/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Assalamualaikum warahmatullahi wabarakatuh. Salam sejahtera untuk kita semua, Shalom, Om Swastiastu, Namu Udaya, Salam Kebajikan. Salam Sehat, Bugar, Gambira, Luar Biasa. Saya Agus Hari Murti Idoyono, Menteri Koordinator, Bidang Infrastruktur dan Pemanggunaan Kewila Yahan, Mengucapkan Selamat dan Sukses, Atas Penyelanggarahan Festival Olah Raga Masyarakat National, atau Furnas Yang Kedelapan, Tenggal 26 Juli, hingga 1 Agustus, tahun 2025, di profinsi Nusatenggara Barat. Mari kita terus mengolah raga kan masyarakat dan memasyarakatkan olah raga. Jadi kita oleh kita untuk kita, kalau menang semua senang. Terima kasih, wasalamualaikum warahmatullahi wabarakatuh. Terima kasih, wasalamualaikum warahmatullahi wabarakatuh."
117,https://www.instagram.com/reel/DMYECWsTFiJ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"J兄, který si longue takový nel. Sk ronával Riš Páyl Dobended Vom jako lyk. M psychicy Tapá, teraz se spysul 4 000 tskrés přítobe. Umожáte napish Weº Už bych على mielu. Tod i je lík na S提bely v pod resistance, k tomi o prij lost v pojlu Jinnuž Brian Zporzinc,"
118,https://www.instagram.com/reel/DGKvY7Lz-z6/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Tunggak berpengaruh, melihat hidupan di kari saya. Karena timbush saya dititipkan dari almar umaya saya untuk menginukan saya di jalur saya pak bola. Jadi saya melihatnya di marketplace dan mencari dekaran entoutok menolak di saya. Saya menemukan dekar kastem dan saya berfikir kalau saya anak semata wayan. Saya akan makas temen dekar ini dengan kuarding saya cintai. Ayah saya yang sekarang itu adalah ayah sambung. Ayah kandung saya mengenggal, pandas saya, saya umur 8 tahun dan nangak ke nagita di universitanya. Untuk ibu, timbush hasil sudah memberduang melawat hal di hingga seperti ini. Untuk ayah, ia hal diberproces untuk mengini keman senior 15 Indonesia. Untuk bapak, apalupun hal di mukandar kandung bapak, tapi bapak tetap di atas kembali. Untuk bapak, apalupun hal di mukandar kandung bapak, tapi bapak tetap menyainkan hal di atas kembali. Alhi akan mengbuat membawa banyak. Saya hati-hatiap, Pak Buk, Nuenal di semoga sukses. Kinggu hal di membuat kalian banyak, berat hal di membuat keinginus Indonesia, berangkahin dahulu di Malaysia, U2011 dan mau uske peladunya U2011."
119,https://www.instagram.com/reel/DGVkYrhzf3h/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Dan saya juga ada kebanyakan di Jangan-Bihara. Ia juga ada kebanyakan di Jangan-Bihara. Nama saya Rivalunya Rupakan, lahir di Sibar-Romborong Tapan, Tara, 20 janau dari 23 dan satihnya bermain di Club Borneo sama Rindah. Dulu tuh yang paling saya ingat itu, karena saya ingat di situ jenis-sama orang tosa saya bermain bol itu, saya dulu, yang saya ingat di Club Borneo dari Epa ke Borneo. Saya pesan dikel sendiri, tapi saya ngga punya korang tuh bahwasannya mereka yang kasih dikit itu ke saya gitu loh. Di pertandingan ketiga itu loh, kemudian Vietnam mungkin, lah terata pemain bolet tidak maulah, apa yang salah minwakti itu. Karena yang saya lama ini tuh, memimpin buruk kayaknya buat pemain bolet semua, ada butang gitu. Sesampanya di Jakarta, saya langsung di bawah kurmas akit untuk melakukan penanganan, untuk masalah kaki saya, yang sudah ditanggung oleh asuran sih, yang bergerjaya sama dengan pesesih. Saya berharap semoga saya bisa dapat cepat kembali lagi ke lapangan dan bermain siapak bol lagi."
120,https://www.instagram.com/reel/DBP8wzKyRg8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Mayoritas masyarakat Indonesia puas dengan kemajuan olahraga nasional, benar kah demikian. Dalam surfator baru litbang kompas, 79% respon dan memberikan citra positif untuk meneripa muda dan olahraga, dituariotejo yang dinilai berhasil membawa perubahan signifikan. Sebanyak 77% masyarakat puas dengan tembinaan atlet Indonesia, mereka bangga melihat atlet atlet kita berprestasi di panggung dunia. Badminton, Sepak Bola, hingga angkat bersih, semua meraih apresiasi tinggi. Lalu, apa maknaderi semua ini? Masyarakat tidak hanya melihat prestasi, tapi juga potensi ekonomi olahraga. 96,5% masyarakat percaya olahraga adalah penggerak ekonomi nasional, dan lebih dari 95% yakin, produk lokal kita bisa bersaing dengan produk internasional. Olahraga menyatukan kita, 9,8,8% masyarakat percaya, prestasi olahraga membangkitkan rasa bangga nasional, dengan dukungan pemerinta dan semengat masyarakat, Indonesia siap meraih impian besar menjadi tuan rumah olimpia di 2030-6."
121,https://www.instagram.com/reel/DM8PAMHPsh4/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Ked ролangan se艸 Degökan dan menonton Terima-tama saya memberikan apresiasi kepada Inus Polaraga Pukensi Dika Jakarta dan juga Kony Dika Jakarta. Muda-muda Polaraga Pukensi Dika Jakarta dan Kony Dika Jakarta ini akan mengasilkan atlet-atlet di Asia bertaru.
122,https://www.instagram.com/reel/DM7I5rNp3au/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Saya menaruh harapan yang cukup tinggi kemana? Para pelajar yang hari ini hadir, agar Jakarta di tahun 2005 menjadi juara umum pekan pelajar nasional. Mula, Mula, Mula, Mula, Mula. Mula, Mula, Mula, Mula. Mula, Mula, Mula, Mula. Mula, Mula, Mula. Udah mudahan, semangat ini menjadi semangat kita semua agar pekan olahraga pelajar yang akan disengarakan menghasilkan para atlik pelajar yang nantinya sekali gue seakan menjadi atlik masa depan Jakarta agar dapat bertarung dibekan olahraga nasional."
123,https://www.instagram.com/reel/DM6mD8jyIV6/?utm_source=ig_web_copy_link,"Untuk itu dengan mengucap Bismillahirrahmanirrahim. Bekan olahraga pelajar propensi atau pop-prov dan bekan olahraga propensi pop-prov. DKI Jakarta tahun 2005 secara resmi di buka. Terima kasih selamat bertanding. Walaupun selamat malam warna terlohi, warna terlohi."
124,https://www.instagram.com/reel/DMo9r54zftR/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"soakang Hm Tunggu neighbour, yang diberl당 Jika chainnya, nggak mau täget. L grabbed either way not gone, Laser! G conteúdo!"
125,https://www.instagram.com/reel/DMg4c-eqEyX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Untuk jualara umum di caburnya sih, sesuai tarian. Tapi untuk perayan menalinya, kita menarikkan waktu itu 5 menalih kalau masalah. Kita perciapan itu udah di belom adis sendiri, lama banget perciapannya. Jadi dipuntut tujuh hari, 3 hari nya itu, kita individual mainnya. Terus habis itu, 2 hari nya setelah itu ada forsam. Terus di hari 2 hari terakhir, itu ada mixed forsam. Aku benar-benar menakau betulan, aku mainnya di individual sama mixed forsam. Fokus itu, aku sempat di tim captain buat yang cowo. Jadi aku bantu-bantu juga gitu. Itu seru banget sih, terus pengalaman pertama aku juga di pun. Ini pertama aku. Jadi seru banget. Terus habis itu, eufor Japanese itu dapat banget di sana. Karena bener-bener pun sana sih, terus habis itu. Aku senangnya waktu kemanian pan itu, tim dikaitu benar solid banget sih. Masa di dunia, untuk menangki, dia akan semuanya kan. Hanna selapain golf ya, kita tidak bisa berhenti banyak. Pake payu, masalah yang pas. Ya, paling kan disipasinya, pakai payu, pakai sunscreen. Kalau ngelawan-jualca sih kita ga sanggup. Kalau biarkan kesentiri, rawat tangguh itu sangat mahal. Engga aku kebetulan orangnya tidak yang, ya aku harus prawatan gitu. Laling kalau habis, tenamen captain kemaren itu habis pun aku lulur lah. Dan udah gitu, tapi ga prawatan yang sampai ke klini kita ga sih. Bisa aja kan, marah jadi berupa ya. Jadi, apa yang lain? Temaren itu mantep banget itu habis pun tembang kan. Habis itu langsung luluran sama diajak ibu. Dan kan luluran aja ya gitu."
126,https://www.instagram.com/reel/DB75GW9K-9q/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"JAKARKA BOYING SETUMAZ PADACHABOR Selam kolam PON 2021 ACHESUMU 2021 Kali ini, cabang olahraga Selam kolam dikai berhasil menambah koleksi medali dengan satu mas, satu perak, dan satu perumbu di kolam pertaraya banda ACHE Rabu 11 September 2014 JAKARKA BOYING SETUMAZ PADACHABOR Selam kolam PON 2021 ACHE KALAM PON 2021 ACHE Harfen hubert merasaloh utasuhut merayi medali mas di nomor 100 meter bifin putra Sementara joanita muti rahap sari menyumbangkan medali perak di nomor 100 meter bifin putri Dan Muhammad Zidhan Arif Dila mendapatkan perumbu di nomor 100 meter surfei sebutra Tepala dinas pemuda dan olahraga dikai Jakarta, Andriansha menyampaikan apresiasinya atas perjuangan dan dedikasi para atlet dikai Jakarta, khususnya di cabang selam kolam Semuanya tidak ada yang tidak mungkin, kalau semua ini di jasari oleh tekat, semangat yang buat, ya, unsolah, ya pasti juga kita ada jalan duarnya Ya juga memberikan contoh perjuangan harfe, atau akrab di Sapaelo, yang tetap semangat meskisempat jadrasa atletihan Andri memberikan motivasi kepada para atlet selam kolam dikai Jakarta yang masih akan bertanding agar tetap fokus, koncentrasi dan selalu mengandalkan dua Dan tetap fokus, koncentr, pedul akrabuhan yang mesa dan yang lebih penting lagi, Mohon dua arstuk kepada orang dua Jangan solong, jangan juma-awa, terenang, insoloh dan yang paling penting, pantang, menyerah siapapur, nawannya kita hadapi hasinya terkat terdengar dua hal yang meskis Andri juga menyampaikan rasa terima kasih dan apresiasi yang tinggi kepada seluruh atlet contengen dikai Jakarta atas berdikasi Perjuangan dan kerja keras mereka Menurutnya, keberhasilan ini tidak hanya menjadi kebanggaan bagi dikai Jakarta, tetapi juga menjadi bukti bahwa tekat yang kuat dapat mengatasi segalarin tangan"
